order_id,date,product,region,channel,quantity,unit_price,sales
3003,2025-11-25,Router,Khon Kaen,Online,4,277,1108
3004,2025-01-22,Webcam,Bangkok,Retail,4,46,184
3005,2024-12-16,Mouse,Khon Kaen,Distributor,2,1393,2786
3006,2025-03-23,Laptop,Nakhon Ratchasima,Distributor,7,605,4235
3007,2024-07-09,Router,Ayutthaya,Retail,4,1057,4228
3008,2024-07-02,Dock,Chiang Mai,Distributor,3,260,780
3009,2024-11-11,Tablet,Chonburi,Distributor,8,962,7696
3010,2025-03-24,SSD,Bangkok,Distributor,2,1468,2936
3011,2024-08-07,Laptop,Khon Kaen,Distributor,6,926,5556
3012,2025-01-31,Keyboard,Chonburi,Online,2,541,1082
3013,2024-08-14,Tablet,Chiang Mai,Retail,8,430,3440
3014,2025-05-02,Webcam,Ayutthaya,Online,7,1088,7616
3015,2025-02-05,Keyboard,Bangkok,Retail,2,1241,2482
3016,2025-06-09,Webcam,Rayong,Online,5,1322,6610
3017,2025-12-12,SSD,Nakhon Ratchasima,Online,8,739,5912
3018,2024-06-25,Router,Rayong,Online,2,1127,2254
3019,2024-05-06,Monitor,Ayutthaya,Online,5,1460,7300
3020,2025-02-12,Laptop,Chonburi,Online,1,1161,1161
3021,2025-12-18,Router,Bangkok,Distributor,4,118,472
3022,2024-09-22,Webcam,Khon Kaen,Retail,8,182,-1456
3023,2025-07-02,Mouse,Phuket,Distributor,7,661,4627
3024,2024-05-23,Mouse,Rayong,Online,3,1329,3987
3025,2024-09-30,Dock,Bangkok,Distributor,2,24,48
3026,2024-09-14,Headphones,Ayutthaya,Online,3,1136,3408
3027,2024-03-31,Monitor,Rayong,Distributor,5,1112,5560
3028,2025-02-13,Laptop,Ayutthaya,Online,3,32,96
3029,2024-07-19,Laptop,Rayong,Retail,5,465,2325
3030,2024-09-19,Webcam,Rayong,Distributor,2,331,662
3031,2024-07-11,SSD,Phuket,Online,8,449,3592
3032,2025-06-24,Mouse,Phuket,Retail,1,1016,-1016
3033,2024-06-04,Monitor,Nakhon Ratchasima,Retail,7,793,5551
3034,2024-05-22,Monitor,Khon Kaen,Distributor,7,1093,7651
3035,2025-09-29,SSD,Khon Kaen,Distributor,5,757,3785
3036,2025-09-09,SSD,Phuket,Retail,4,1001,4004
3037,2024-08-16,SSD,Ayutthaya,Retail,2,604,1208
3038,2024-03-18,Dock,Rayong,Distributor,4,1375,5500
3039,2025-10-31,Keyboard,Chiang Mai,Distributor,1,1374,1374
3040,2025-08-06,Dock,Rayong,Online,6,388,2328
3041,2024-01-21,Headphones,Chonburi,Distributor,2,1466,2932
3042,2024-12-22,Webcam,Chonburi,Online,5,375,1875
3043,2024-09-11,Dock,Bangkok,Retail,3,783,2349
3044,2024-12-27,Tablet,Nakhon Ratchasima,Retail,8,1250,10000
3045,2025-09-22,Monitor,Khon Kaen,Retail,3,31,93
3046,2024-09-08,Monitor,Phuket,Retail,4,1162,4648
3047,2025-11-24,Tablet,Nakhon Ratchasima,Retail,3,1235,3705
3048,2025-11-02,Laptop,Nakhon Ratchasima,Online,1,130,130
3049,2024-09-25,Keyboard,Chiang Mai,Retail,3,966,2898
3050,2024-03-06,SSD,Nakhon Ratchasima,Retail,7,1304,9128
3051,2024-05-23,Laptop,Nakhon Ratchasima,Distributor,4,301,1204
3052,2024-04-21,Headphones,Ayutthaya,Distributor,2,273,546
3053,2024-04-19,Monitor,Phuket,Distributor,2,585,1170
3054,2024-03-29,Laptop,Chonburi,Distributor,7,739,5173
3055,2024-03-28,Webcam,Rayong,Distributor,4,814,3256
3056,2024-09-21,Laptop,Chiang Mai,Online,5,376,1880
3057,2024-08-04,SSD,Chiang Mai,Distributor,2,861,1722
3058,2025-07-24,Webcam,Khon Kaen,Online,7,1415,9905
3059,2025-06-11,Mouse,Bangkok,Distributor,8,1117,8936
3060,2025-03-24,Monitor,Nakhon Ratchasima,Online,8,101,808
3061,2025-06-08,Headphones,Khon Kaen,Online,4,603,2412
3062,2024-07-27,Laptop,Nakhon Ratchasima,Online,6,414,2484
3063,2025-12-09,Router,Nakhon Ratchasima,Distributor,4,565,2260
3064,2025-05-31,Mouse,Ayutthaya,Retail,8,833,6664
3065,2024-02-16,Webcam,Bangkok,Online,5,939,4695
3066,2025-01-06,Keyboard,Nakhon Ratchasima,Distributor,1,523,523
3067,2024-04-23,SSD,Chonburi,Retail,6,1359,8154
3068,2024-02-03,SSD,Chonburi,Online,2,156,312
3069,2024-11-23,Tablet,Phuket,Retail,5,188,940
3070,2025-02-02,Headphones,Bangkok,Retail,3,347,1041
3071,2024-11-23,Monitor,Ayutthaya,Retail,2,108,216
3072,2024-03-16,Keyboard,Ayutthaya,Retail,4,398,1592
3073,2025-12-27,Dock,Chonburi,Distributor,3,323,969
3074,2025-11-01,Monitor,Chonburi,Retail,3,1483,4449
3075,2025-08-26,Monitor,Ayutthaya,Online,4,233,932
3076,2024-10-16,Keyboard,Chiang Mai,Retail,5,1053,5265
3077,2025-02-12,Router,Khon Kaen,Retail,2,1061,2122
3078,2024-07-18,Mouse,Khon Kaen,Retail,2,908,1816
3079,2025-06-16,Router,Khon Kaen,Retail,4,654,2616
3080,2024-03-14,Keyboard,Chiang Mai,Distributor,2,1383,2766
3081,2024-08-06,Monitor,Bangkok,Online,6,840,5040
3082,2025-11-27,Monitor,Chonburi,Online,2,872,1744
3083,2025-07-26,Headphones,Bangkok,Retail,5,323,1615
3084,2024-09-18,Laptop,Khon Kaen,Online,1,1266,1266
3085,2024-04-10,Webcam,Rayong,Distributor,4,976,3904
3086,2024-06-28,Keyboard,Phuket,Distributor,5,1019,5095
3087,2024-07-29,SSD,Rayong,Distributor,2,299,598
3088,2024-11-09,Tablet,Bangkok,Retail,7,767,5369
3089,2024-11-04,Tablet,Phuket,Retail,2,1227,2454
3090,2024-12-29,SSD,Chiang Mai,Online,3,653,1959
3091,2024-12-06,Tablet,Ayutthaya,Retail,3,595,1785
3092,2024-10-26,Mouse,Bangkok,Online,5,1260,6300
3093,2025-07-04,Router,Ayutthaya,Distributor,5,1285,6425
3094,2024-12-07,Router,Khon Kaen,Distributor,2,642,1284
3095,2025-12-08,Mouse,Nakhon Ratchasima,Online,6,986,5916
3096,2025-11-09,Router,Chiang Mai,Online,2,1418,2836
3097,2024-07-08,Keyboard,Ayutthaya,Online,7,1116,7812
3098,2025-06-14,Webcam,Phuket,Distributor,2,734,1468
3099,2025-06-04,Tablet,Chiang Mai,Retail,5,724,3620
3100,2024-03-31,SSD,Chiang Mai,Distributor,4,319,1276
3101,2025-10-20,Dock,Phuket,Retail,7,791,5537
3102,2025-01-31,Monitor,Chiang Mai,Retail,4,992,3968
3103,2025-06-05,Mouse,Bangkok,Online,8,1083,8664
3104,2025-01-31,Monitor,Chiang Mai,Retail,5,1067,5335
3105,2025-02-01,Headphones,Khon Kaen,Online,6,352,2112
3106,2025-05-12,Headphones,Bangkok,Retail,8,1315,10520
3107,2024-11-28,SSD,Nakhon Ratchasima,Distributor,5,1085,5425
3108,2024-06-09,Mouse,Rayong,Retail,6,418,2508
3109,2024-04-06,Router,Rayong,Distributor,5,1419,7095
3110,2025-09-22,Keyboard,Nakhon Ratchasima,Online,4,660,2640
3111,2024-07-14,SSD,Khon Kaen,Distributor,6,402,2412
3112,2025-05-11,Keyboard,Bangkok,Distributor,4,1419,5676
3113,2025-07-25,Keyboard,Ayutthaya,Retail,1,486,486
3114,2025-12-13,Headphones,Chiang Mai,Online,3,1345,4035
3115,2024-05-17,Headphones,Phuket,Retail,7,964,6748
3116,2024-06-22,Keyboard,Rayong,Distributor,5,694,3470
3117,2024-05-27,SSD,Ayutthaya,Retail,4,1201,4804
3118,2024-05-08,Router,Nakhon Ratchasima,Retail,3,350,1050
3119,2025-05-15,Router,Chiang Mai,Retail,1,635,635
3120,2024-08-02,Laptop,Rayong,Distributor,7,786,5502
3121,2024-12-21,Router,Bangkok,Online,3,1302,3906
3122,2024-08-18,SSD,Chiang Mai,Retail,2,1246,2492
3123,2024-09-02,Router,Phuket,Online,6,447,2682
3124,2024-05-29,Headphones,Ayutthaya,Distributor,3,1379,4137
3125,2024-01-28,Tablet,Nakhon Ratchasima,Retail,6,255,1530
3126,2025-01-25,Keyboard,Bangkok,Retail,1,237,237
3127,2024-07-02,Router,Chiang Mai,Retail,6,1108,6648
3128,2025-06-13,Keyboard,Chiang Mai,Online,1,684,684
3129,2024-11-19,Headphones,Ayutthaya,Distributor,4,652,2608
3130,2025-08-22,Router,Chiang Mai,Distributor,4,1061,4244
3131,2024-11-22,Laptop,Rayong,Distributor,7,86,602
3132,2024-09-15,Tablet,Chonburi,Online,7,1178,8246
3133,2024-02-16,Router,Chiang Mai,Distributor,1,1470,1470
3134,2025-07-09,Headphones,Nakhon Ratchasima,Distributor,8,877,7016
3135,2024-03-31,Router,Chonburi,Distributor,5,194,970
3136,2025-11-04,Keyboard,Rayong,Retail,2,713,1426
3137,2025-02-27,Mouse,Rayong,Retail,5,753,3765
3138,2025-04-24,Laptop,Rayong,Distributor,5,1373,6865
3139,2024-12-31,Tablet,Phuket,Retail,6,1183,7098
3140,2024-05-28,Headphones,Khon Kaen,Online,8,1385,11080
3141,2024-05-14,Laptop,Chonburi,Retail,1,1204,1204
3142,2024-06-12,SSD,Rayong,Online,3,1034,3102
3143,2024-09-24,Headphones,Chiang Mai,Retail,2,415,830
3144,2024-06-16,Headphones,Bangkok,Distributor,3,1129,3387
3145,2025-08-20,SSD,Khon Kaen,Online,4,1227,4908
3146,2024-01-31,Dock,Khon Kaen,Distributor,5,1472,7360
3147,2024-04-13,Router,Ayutthaya,Distributor,4,993,3972
3148,2024-07-30,Headphones,Khon Kaen,Online,4,1060,4240
3149,2024-01-02,Dock,Chiang Mai,Online,2,316,632
3150,2025-08-14,Webcam,Ayutthaya,Distributor,7,1335,9345
3151,2024-11-22,Dock,Rayong,Distributor,1,1240,1240
3152,2025-09-09,Webcam,Phuket,Online,3,297,891
3153,2025-05-11,Laptop,Bangkok,Online,5,1080,5400
3154,2024-04-05,SSD,Chonburi,Online,4,45,180
3155,2025-10-27,Router,Chiang Mai,Distributor,2,1390,2780
3156,2024-03-23,SSD,Nakhon Ratchasima,Retail,6,693,4158
3157,2025-11-02,Mouse,Bangkok,Retail,6,1420,8520
3158,2025-07-22,Router,Chiang Mai,Online,8,592,4736
3159,2025-09-21,Mouse,Chonburi,Retail,1,228,228
3160,2024-09-28,SSD,Bangkok,Online,3,962,2886
3161,2025-06-11,Router,Chonburi,Retail,6,1248,7488
3162,2024-01-20,Dock,Nakhon Ratchasima,Online,4,110,440
3163,2025-12-08,Laptop,Bangkok,Distributor,4,1124,4496
3164,2024-10-27,Tablet,Phuket,Distributor,3,730,2190
3165,2024-06-02,Dock,Chonburi,Distributor,4,1255,5020
3166,2025-08-17,Webcam,Chiang Mai,Retail,3,1130,3390
3167,2024-01-27,Webcam,Nakhon Ratchasima,Retail,8,793,6344
3168,2025-06-13,SSD,Phuket,Retail,8,1368,10944
3169,2024-08-14,Mouse,Ayutthaya,Online,5,421,2105
3170,2024-05-18,Monitor,Chiang Mai,Online,6,453,2718
3171,2025-12-12,Keyboard,Phuket,Online,8,1338,10704
3172,2025-07-20,Headphones,Khon Kaen,Retail,1,382,382
3173,2025-09-04,Keyboard,Rayong,Distributor,7,78,546
3174,2024-07-07,Headphones,Khon Kaen,Retail,2,94,188
3175,2024-12-22,Keyboard,Khon Kaen,Retail,2,927,1854
3176,2025-06-14,Keyboard,Bangkok,Online,4,676,2704
3177,2025-01-09,Dock,Phuket,Distributor,4,1169,4676
3178,2025-02-13,Dock,Chiang Mai,Retail,4,570,2280
3179,2025-03-19,Monitor,Bangkok,Retail,6,1330,7980
3180,2025-10-10,SSD,Ayutthaya,Online,6,1095,6570
3181,2025-08-13,Router,Rayong,Retail,4,1264,5056
3182,2025-10-12,Webcam,Rayong,Distributor,8,775,6200
3183,2025-07-10,Webcam,Nakhon Ratchasima,Distributor,5,786,3930
3184,2024-08-01,Keyboard,Bangkok,Distributor,8,943,7544
3185,2025-12-02,Laptop,Khon Kaen,Distributor,6,1190,7140
3186,2024-10-20,SSD,Khon Kaen,Online,3,487,1461
3187,2024-06-18,Router,Rayong,Online,8,546,4368
3188,2024-07-22,Keyboard,Phuket,Retail,7,800,5600
3189,2025-03-06,Laptop,Khon Kaen,Retail,8,903,7224
3190,2024-05-10,Headphones,Chonburi,Distributor,5,967,4835
3191,2025-06-21,Monitor,Khon Kaen,Retail,7,856,5992
3192,2025-10-02,SSD,Rayong,Online,1,464,464
3193,2024-07-07,Router,Ayutthaya,Retail,4,875,3500
3194,2024-10-18,SSD,Khon Kaen,Retail,5,834,4170
3195,2025-05-27,Tablet,Chiang Mai,Online,4,737,2948
3196,2025-12-28,Tablet,Chiang Mai,Online,5,1049,5245
3197,2024-09-30,Laptop,Rayong,Distributor,3,679,2037
3198,2025-10-02,SSD,Chiang Mai,Retail,2,1152,2304
3199,2024-03-20,Mouse,Nakhon Ratchasima,Retail,1,678,678
3200,2024-05-03,Monitor,Phuket,Online,5,1113,5565
3201,2025-12-16,Headphones,Unknown,Online,5,670,3350
3202,2025-09-22,Mouse,Chiang Mai,Distributor,8,336,2688
3203,2024-04-04,Router,Bangkok,Online,1,382,382
3204,2024-07-25,Keyboard,Bangkok,Online,3,1402,4206
3205,2024-12-06,Mouse,Phuket,Retail,4,266,1064
3206,2024-05-18,SSD,Rayong,Retail,2,1078,2156
3207,2024-09-09,Mouse,Rayong,Online,5,190,950
3208,2024-08-26,Laptop,Nakhon Ratchasima,Distributor,6,546,3276
3209,2024-01-17,Monitor,Ayutthaya,Online,5,1378,6890
3210,2025-12-05,Laptop,Phuket,Online,3,923,2769
3211,2024-01-03,Headphones,Rayong,Retail,8,25,200
3212,2025-12-16,Monitor,Rayong,Online,4,99,396
3213,2024-04-06,Tablet,Ayutthaya,Online,4,1347,5388
3214,2025-10-18,Laptop,Chonburi,Distributor,8,587,4696
3215,2024-02-24,Laptop,Nakhon Ratchasima,Retail,2,1091,2182
3216,2025-07-17,Router,Chonburi,Online,7,1438,10066
3217,2024-08-18,Monitor,Ayutthaya,Online,2,1416,2832
3218,2025-12-25,Dock,Khon Kaen,Online,6,1106,6636
3219,2025-12-03,Webcam,Phuket,Distributor,7,1120,7840
3220,2025-09-28,Laptop,Khon Kaen,Distributor,8,26,208
3221,2024-01-11,Webcam,Khon Kaen,Retail,5,252,1260
3222,2024-06-28,Laptop,Ayutthaya,Online,6,542,3252
3223,2024-04-18,Webcam,Ayutthaya,Retail,4,722,2888
3224,2024-04-23,Mouse,Unknown,Online,5,1107,5535
3225,2025-11-27,Headphones,Phuket,Online,8,418,3344
3226,2024-12-27,Monitor,Phuket,Online,4,1316,5264
3227,2025-06-11,Dock,Chiang Mai,Retail,6,1232,7392
3228,2024-08-29,Laptop,Chonburi,Distributor,1,866,866
3229,2025-11-02,Mouse,Bangkok,Retail,7,282,1974
3230,2025-12-23,Mouse,Bangkok,Distributor,4,1257,5028
3231,2025-01-30,Laptop,Rayong,Retail,3,1387,4161
3232,2025-07-28,Laptop,Chonburi,Distributor,3,790,2370
3233,2024-03-15,Headphones,Nakhon Ratchasima,Retail,5,1076,5380
3234,2025-10-28,Dock,Ayutthaya,Retail,6,1204,7224
3235,2025-04-13,Webcam,Rayong,Retail,6,608,3648
3236,2024-09-10,Router,Nakhon Ratchasima,Distributor,7,657,4599
3237,2024-09-17,Tablet,Khon Kaen,Distributor,8,333,2664
3238,2025-05-26,Router,Chiang Mai,Retail,6,532,3192
3239,2025-10-03,Mouse,Phuket,Online,1,1429,1429
3240,2025-03-22,Dock,Bangkok,Retail,6,1144,6864
3241,2025-08-05,Mouse,Nakhon Ratchasima,Retail,2,201,402
3242,2025-10-21,Mouse,Khon Kaen,Retail,2,202,404
3243,2025-09-23,SSD,Bangkok,Retail,5,749,3745
3244,2024-11-10,Mouse,Unknown,Retail,1,405,405
3245,2025-10-17,Dock,Ayutthaya,Online,3,1445,4335
3246,2024-06-26,Webcam,Bangkok,Online,1,1068,1068
3247,2024-05-04,Mouse,Chiang Mai,Distributor,8,73,584
3248,2025-06-10,Webcam,Ayutthaya,Distributor,2,1333,2666
3249,2024-02-13,Mouse,Phuket,Retail,3,554,1662
3250,2025-09-07,Laptop,Chonburi,Retail,6,86,516
3251,2025-08-07,SSD,Chiang Mai,Distributor,3,700,2100
3252,2024-11-18,Tablet,Chonburi,Online,1,863,863
3253,2024-07-11,Mouse,Nakhon Ratchasima,Distributor,1,1042,1042
3254,2024-10-03,Dock,Bangkok,Distributor,4,826,3304
3255,2025-11-21,Webcam,Chonburi,Distributor,2,782,1564
3256,2024-02-25,Keyboard,Bangkok,Distributor,3,72,216
3257,2024-10-01,Monitor,Nakhon Ratchasima,Retail,5,1127,5635
3258,2025-09-23,Laptop,Rayong,Distributor,4,1027,4108
3259,2025-03-11,Webcam,Rayong,Distributor,2,767,1534
3260,2025-10-04,Headphones,Phuket,Distributor,5,1389,6945
3261,2025-11-30,Headphones,Chonburi,Retail,6,1239,7434
3262,2024-03-13,Keyboard,Phuket,Online,8,402,3216
3263,2025-07-12,Webcam,Rayong,Online,6,537,3222
3264,2025-11-05,Webcam,Phuket,Distributor,3,1476,4428
3265,2024-08-04,Tablet,Nakhon Ratchasima,Online,6,517,3102
3266,2024-11-10,Webcam,Khon Kaen,Retail,1,640,640
3267,2024-01-08,Dock,Khon Kaen,Distributor,8,82,656
3268,2024-05-20,Headphones,Phuket,Distributor,2,53,106
3269,2025-05-13,Laptop,Chonburi,Online,7,1080,7560
3270,2025-09-28,Mouse,Phuket,Online,3,579,1737
3271,2024-02-16,Tablet,Chonburi,Distributor,7,822,5754
3272,2025-04-29,SSD,Khon Kaen,Retail,8,767,6136
3273,2024-02-06,Headphones,Phuket,Retail,4,1470,5880
3274,2024-05-19,Mouse,Ayutthaya,Distributor,4,762,3048
3275,2025-08-03,SSD,Khon Kaen,Online,1,1352,1352
3276,2024-09-07,Tablet,Chonburi,Retail,1,577,577
3277,2025-06-23,Tablet,Phuket,Distributor,2,687,1374
3278,2025-12-09,SSD,Bangkok,Online,7,1391,9737
3279,2024-06-29,Keyboard,Rayong,Distributor,8,50,400
3280,2025-12-18,Monitor,Chiang Mai,Online,8,946,7568
3281,2025-07-09,Monitor,Chiang Mai,Retail,6,1355,8130
3282,2024-06-16,Tablet,Chiang Mai,Retail,8,1423,11384
3283,2025-03-12,Headphones,Ayutthaya,Online,7,1099,7693
3284,2025-03-06,Dock,Ayutthaya,Online,7,1235,8645
3285,2024-01-13,Headphones,Phuket,Distributor,5,1037,5185
3286,2025-01-03,Webcam,Ayutthaya,Online,5,877,4385
3287,2024-05-22,Headphones,Chonburi,Distributor,1,445,-445
3288,2024-07-26,Tablet,Rayong,Distributor,3,615,1845
3289,2024-07-17,Laptop,Bangkok,Online,6,744,4464
3290,2024-01-12,Keyboard,Phuket,Distributor,8,456,3648
3291,2024-04-29,Mouse,Chiang Mai,Distributor,4,61,244
3292,2024-05-10,Tablet,Ayutthaya,Retail,1,821,821
3293,2025-02-17,SSD,Chonburi,Retail,6,756,4536
3294,2025-08-30,Tablet,Bangkok,Online,1,1162,1162
3295,2024-08-03,Mouse,Phuket,Online,4,663,2652
3296,2024-10-14,Laptop,Phuket,Distributor,4,350,1400
3297,2024-01-30,Headphones,Bangkok,Distributor,2,1340,2680
3298,2024-12-13,Router,Nakhon Ratchasima,Distributor,3,1084,3252
3299,2024-12-04,Laptop,Chiang Mai,Online,3,1110,3330
3300,2025-08-31,Mouse,Nakhon Ratchasima,Distributor,4,198,792
3301,2024-12-07,Laptop,Chiang Mai,Online,3,826,2478
3302,2024-12-19,Monitor,Khon Kaen,Retail,7,834,5838
3303,2024-01-21,Monitor,Chonburi,Distributor,6,468,2808
3304,2024-07-24,Monitor,Phuket,Online,4,453,1812
3305,2024-10-15,Tablet,Phuket,Online,7,342,2394
3306,2025-03-23,Headphones,Chiang Mai,Retail,8,900,7200
3307,2024-05-29,SSD,Khon Kaen,Online,2,1169,2338
3308,2025-05-06,Webcam,Phuket,Distributor,5,1134,5670
3309,2025-06-14,SSD,Chonburi,Retail,2,374,748
3310,2025-04-15,Laptop,Bangkok,Online,3,90,270
3311,2024-02-03,Tablet,Bangkok,Distributor,5,211,1055
3312,2024-12-27,Monitor,Nakhon Ratchasima,Online,3,546,1638
3313,2024-04-03,Laptop,Ayutthaya,Distributor,4,167,668
3314,2024-12-22,Monitor,Ayutthaya,Distributor,8,791,6328
3315,2025-03-11,Tablet,Khon Kaen,Retail,4,841,3364
3316,2025-02-12,SSD,Chonburi,Retail,5,916,4580
3317,2024-04-15,Router,Bangkok,Distributor,6,233,1398
3318,2024-06-03,Tablet,Ayutthaya,Distributor,5,719,3595
3319,2024-10-08,Laptop,Khon Kaen,Online,8,1393,11144
3320,2025-06-12,Monitor,Khon Kaen,Distributor,4,1497,5988
3321,2025-07-30,Tablet,Nakhon Ratchasima,Distributor,6,361,2166
3322,2025-03-17,Tablet,Phuket,Distributor,7,117,819
3323,2025-12-06,Dock,Rayong,Distributor,3,165,495
3324,2024-04-21,Tablet,Khon Kaen,Online,3,1034,3102
3325,2024-10-27,Webcam,Rayong,Distributor,1,446,446
3326,2025-04-22,Dock,Chonburi,Distributor,6,154,924
3327,2024-01-05,Laptop,Nakhon Ratchasima,Retail,5,324,1620
3328,2024-08-10,Laptop,Chonburi,Retail,3,344,1032
3329,2024-01-02,Mouse,Ayutthaya,Online,7,440,3080
3330,2024-06-03,Monitor,Nakhon Ratchasima,Online,6,284,1704
3331,2024-06-30,Monitor,Chiang Mai,Distributor,5,1213,6065
3332,2025-09-26,Laptop,Rayong,Online,7,202,1414
3333,2025-04-21,Webcam,Phuket,Distributor,6,999,5994
3334,2024-09-27,Keyboard,Khon Kaen,Retail,3,384,1152
3335,2024-12-27,Tablet,Chonburi,Distributor,6,926,5556
3336,2024-06-22,Dock,Bangkok,Online,8,728,5824
3337,2024-04-17,Mouse,Ayutthaya,Distributor,4,174,696
3338,2025-09-17,Webcam,Khon Kaen,Distributor,4,1226,4904
3339,2024-12-16,Dock,Rayong,Online,5,463,2315
3340,2025-12-11,Monitor,Ayutthaya,Retail,1,1342,1342
3341,2024-02-27,Monitor,Rayong,Distributor,1,1364,1364
3342,2025-05-30,Dock,Phuket,Distributor,7,42,294
3343,2025-05-28,SSD,Rayong,Online,6,763,4578
3344,2025-06-01,Tablet,Phuket,Distributor,1,309,309
3345,2025-07-21,Webcam,Chonburi,Online,1,252,252
3346,2024-12-27,Mouse,Chonburi,Online,5,960,4800
3347,2024-11-16,Headphones,Khon Kaen,Online,8,345,2760
3348,2024-01-06,SSD,Phuket,Retail,6,473,2838
3349,2025-11-13,SSD,Chonburi,Online,5,162,810
3350,2025-08-23,SSD,Phuket,Online,8,719,5752
3351,2024-11-23,Router,Nakhon Ratchasima,Online,2,521,1042
3352,2025-07-28,Mouse,Phuket,Distributor,2,1467,2934
3353,2024-03-31,Keyboard,Chonburi,Distributor,4,1137,-4548
3354,2024-01-08,Mouse,Bangkok,Online,8,1384,11072
3355,2025-11-24,Laptop,Nakhon Ratchasima,Retail,8,93,744
3356,2025-11-30,Monitor,Khon Kaen,Online,3,509,1527
3357,2024-04-30,Monitor,Bangkok,Online,7,634,4438
3358,2024-03-28,Mouse,Khon Kaen,Retail,3,1392,4176
3359,2025-02-01,Keyboard,Chiang Mai,Distributor,6,264,1584
3360,2024-07-31,SSD,Nakhon Ratchasima,Distributor,5,1385,6925
3361,2025-12-19,Dock,Unknown,Retail,2,101,202
3362,2024-10-29,Router,Unknown,Online,1,1395,1395
3363,2025-01-31,Mouse,Khon Kaen,Online,8,540,4320
3364,2024-04-27,Keyboard,Nakhon Ratchasima,Distributor,8,573,4584
3365,2024-03-09,Keyboard,Nakhon Ratchasima,Online,5,106,530
3366,2024-02-19,Keyboard,Chonburi,Online,1,342,342
3367,2024-04-23,Laptop,Chonburi,Online,7,897,6279
3368,2024-04-09,Webcam,Phuket,Online,2,444,888
3369,2024-08-13,Headphones,Nakhon Ratchasima,Retail,2,1204,2408
3370,2024-07-29,Dock,Khon Kaen,Retail,8,1114,8912
3371,2025-12-22,Dock,Chiang Mai,Online,7,1376,9632
3372,2024-03-01,Headphones,Chonburi,Distributor,3,174,522
3373,2024-11-24,Headphones,Chiang Mai,Distributor,1,1490,1490
3374,2024-03-28,Webcam,Ayutthaya,Distributor,3,1444,4332
3375,2025-07-10,Dock,Khon Kaen,Online,5,1149,5745
3376,2024-05-27,Webcam,Chiang Mai,Distributor,7,596,4172
3377,2024-10-18,Headphones,Bangkok,Retail,2,675,1350
3378,2025-01-12,Keyboard,Khon Kaen,Retail,4,223,-892
3379,2024-11-22,Webcam,Ayutthaya,Distributor,4,1495,5980
3380,2025-04-27,Keyboard,Nakhon Ratchasima,Online,3,144,432
3381,2024-05-17,Dock,Nakhon Ratchasima,Distributor,5,175,875
3382,2024-05-09,Mouse,Ayutthaya,Online,8,1056,8448
3383,2025-03-30,Headphones,Ayutthaya,Distributor,7,1096,7672
3384,2025-07-25,Headphones,Nakhon Ratchasima,Distributor,6,1400,8400
3385,2024-01-24,Router,Nakhon Ratchasima,Retail,1,1497,1497
3386,2025-07-30,Headphones,Phuket,Distributor,2,70,140
3387,2025-11-04,Keyboard,Ayutthaya,Online,7,1396,9772
3388,2024-01-31,Mouse,Ayutthaya,Retail,3,297,891
3389,2024-03-15,SSD,Ayutthaya,Online,6,282,1692
3390,2025-03-15,SSD,Phuket,Retail,3,167,501
3391,2025-12-18,Tablet,Rayong,Online,8,714,5712
3392,2025-09-11,Laptop,Chiang Mai,Distributor,8,740,-5920
3393,2024-02-03,Tablet,Bangkok,Retail,4,553,2212
3394,2024-12-13,Laptop,Rayong,Retail,5,718,3590
3395,2025-07-10,Webcam,Ayutthaya,Online,1,1132,-1132
3396,2024-02-10,Mouse,Nakhon Ratchasima,Online,3,972,2916
3397,2024-05-02,Router,Chonburi,Retail,4,1018,4072
3398,2025-02-07,Keyboard,Chiang Mai,Distributor,1,846,846
3399,2025-03-09,Webcam,Nakhon Ratchasima,Online,8,849,6792
3400,2025-06-26,Router,Rayong,Retail,1,1060,1060
3401,2025-01-06,Dock,Khon Kaen,Online,8,313,2504
3402,2025-10-07,Webcam,Bangkok,Distributor,8,176,1408
3403,2025-08-21,Laptop,Ayutthaya,Online,2,1118,2236
3404,2024-03-01,Router,Ayutthaya,Online,7,1325,9275
3405,2024-01-19,Laptop,Chiang Mai,Retail,6,720,4320
3406,2025-07-27,Dock,Khon Kaen,Distributor,2,58,116
3407,2025-05-16,Keyboard,Bangkok,Online,1,156,156
3408,2025-04-28,Tablet,Chonburi,Retail,2,1095,2190
3409,2025-06-03,SSD,Chonburi,Retail,4,596,2384
3410,2024-11-06,Keyboard,Ayutthaya,Online,4,706,2824
3411,2024-09-15,Dock,Phuket,Distributor,1,1471,1471
3412,2025-06-18,Headphones,Rayong,Online,3,45,135
3413,2024-05-23,Monitor,Bangkok,Distributor,8,1042,8336
3414,2025-07-14,Dock,Chiang Mai,Retail,7,1065,7455
3415,2025-12-16,Mouse,Chiang Mai,Online,1,1089,1089
3416,2024-07-04,Keyboard,Chonburi,Online,5,1414,7070
3417,2024-08-23,Laptop,Phuket,Distributor,2,1441,2882
3418,2025-10-17,SSD,Nakhon Ratchasima,Online,5,1412,7060
3419,2024-04-08,Headphones,Ayutthaya,Distributor,2,1480,2960
3420,2024-05-15,Keyboard,Khon Kaen,Distributor,5,111,555
3421,2025-11-30,Dock,Unknown,Online,8,825,6600
3422,2025-07-11,Monitor,Chonburi,Retail,2,1374,2748
3423,2025-09-18,Laptop,Phuket,Online,4,1071,4284
